time_s,u_iso_1_m,f_iso_1_N,u_iso_2_m,f_iso_2_N,u_iso_3_m,f_iso_3_N
15.22,-0.006239057200813131,-1920.0936155616535,-0.006424164513622118,-1382.8407262576889,-0.006239057200813116,-1920.0936155616223
15.23,-0.005863840206176124,-1169.65962628764,-0.006021139466395151,-576.7960704748479,-0.005863840206176136,-1169.6596262876628
15.24,-0.005469453303447495,-381.11414992565534,-0.005598153382892865,263.14508211247426,-0.005469453303447497,-381.1141499256571
15.25,-0.005054197649145154,441.5574308302496,-0.005152844179667542,1128.4341989764785,-0.005054197649145154,441.5574308302513
15.26,-0.004619306794315096,1283.4480170920297,-0.004686007293527544,2002.112794286222,-0.004619306794315096,1283.4480170920315
15.27,-0.0041695452404799695,2121.936424837128,-0.004202327471304153,2859.9128003540745,-0.0041695452404799695,2121.93642483713
15.280000000000001,-0.0037124596513989075,2931.1617458852784,-0.003709548499354988,3675.5960916336962,-0.003712459651398907,2931.1617458852807
15.290000000000001,-0.00325666443504674,3688.1580779965598,-0.0032167173153305985,4427.268129517006,-0.00325666443504674,3688.1580779965607
15.3,-0.002810629418206062,4376.525081998485,-0.00273290771331779,5100.730076256225,-0.0028106294182060625,4376.525081998485
15.31,-0.002381557713152441,4987.95469514491,-0.00226600091698148,5690.400032957396,-0.0023815577131524415,4987.95469514491
15.32,-0.001973132939689367,5523.406965340145,-0.0018202815425351314,6199.681620848392,-0.0019731329396893674,5523.406965340145
15.33,-0.0015850417432080079,5990.651483180007,-0.0013958782810211542,6638.054969905839,-0.001585041743208008,5990.651483180008
15.34,-0.001216097764655325,6398.354508109114,-0.000991967777181789,7015.450220967764,-0.001216097764655325,6398.354508109115
15.35,-0.0008669980665390796,6752.759068600738,-0.0006096308278820544,7339.316660131819,-0.0008669980665390796,6752.759068600739
15.36,-0.0005400168412296521,7058.4865871696475,-0.0002515363386477708,7615.4029509035445,-0.000540016841229652,7058.486587169648
15.370000000000001,-0.00023777242171355668,7319.826134271244,7.934945181513114e-05,7848.89884848608,-0.00023777242171355663,7319.826134271245
15.38,3.6785771366689545e-05,7540.598855453124,0.00037979232553223257,8044.333987421693,3.6785771366689436e-05,7540.598855453124
15.39,0.00027986657749918636,7723.683482469051,0.0006457678557135547,8205.207888370138,0.0002798665774991862,7723.683482469051
15.4,0.0004887250149277044,7872.277815323931,0.0008744075920477995,8335.059762943003,0.0004887250149277044,7872.277815323931
15.41,0.0006639746025904152,7991.076598192207,0.0010663772101117592,8438.444479935522,0.0006639746025904153,7991.076598192207
15.42,0.0008097849569403275,8085.990783984643,0.0012260649787592726,8520.71486480892,0.0008097849569403275,8085.990783984643
15.43,0.0009326275135876614,8163.252954270189,0.0013602707737632616,8587.324915815741,0.0009326275135876613,8163.252954270189
15.44,0.0010384735838099054,8227.875149826928,0.0014753035465908683,8642.621593154778,0.0010384735838099052,8227.875149826928
15.450000000000001,0.0011305691924597518,8282.662431450008,0.0015746782976655156,8689.090108156674,0.0011305691924597516,8282.662431450008
15.46,0.0012111352306322352,8329.513152454032,0.0016608606400286242,8728.43670465506,0.0012111352306322352,8329.513152454032
15.47,0.0012835760995171333,8370.785212333603,0.0017375312561883267,8762.70430192641,0.001283576099517133,8370.785212333603
15.48,0.0013486880452906844,8407.204666787646,0.0018056650078142745,8792.587191100229,0.0013486880452906842,8407.204666787646
15.49,0.0014016472793635236,8436.385451940774,0.0018604217240393759,8816.241696163477,0.0014016472793635236,8436.385451940774
15.5,0.0014357050224066707,8454.9706742573,0.0018949492752333927,8831.015219052546,0.001435705022406671,8454.9706742573
15.51,0.0014463048080957123,8460.737485271526,0.001904612375437672,8835.138728592352,0.0014463048080957128,8460.737485271526
15.52,0.0014330899101887308,8434.307689457562,0.0018891673199454906,8804.24861760799,0.001433089910188731,8434.307689457562
15.530000000000001,0.0013989617470672453,8366.05136321459,0.0018515797668852802,8729.07351148757,0.0013989617470672412,8366.051363214583
15.540000000000001,0.0013468123398538063,8261.752548787714,0.001794625385757518,8615.164749232044,0.0013468123398537937,8261.752548787686
15.55,0.0012776474050480132,8123.4226791761275,0.001719196635386385,8464.307248489778,0.0012776474050479963,8123.422679176093
15.56,0.001191233457540153,7950.594784160408,0.0016249128686170683,8275.739714951145,0.00119123345754013,7950.594784160361
15.57,0.0010882958790477096,7744.719627175522,0.0015123897185963194,8050.693414909647,0.0010882958790476844,7744.719627175469
15.58,0.0009711749328451997,7510.477734770502,0.0013839297709155674,7793.773519548143,0.0009711749328451917,7510.477734770484
15.59,0.0008428098310730476,7253.747531226199,0.001242490066816032,7510.894111349073,0.0008428098310730339,7253.747531226169
15.6,0.0007053572711182902,6978.842411316684,0.0010902690577952656,7206.452093307539,0.0007053572711182695,6978.842411316639
15.610000000000001,0.0005588525062585411,6685.832881597186,0.0009273308453907322,6880.575668498473,0.0005588525062585187,6685.832881597138
15.620000000000001,0.00040153409126543027,6371.196051610964,0.0007519379533020948,6529.789884321197,0.0004015340912654122,6371.196051610925
15.63,0.0002323284059920317,6032.784681064167,0.0005631073608001111,6152.12869931723,0.00023232840599202644,6032.784681064154
15.64,5.3004003926863686e-05,5674.13587693383,0.0003628262578675296,5751.566493452067,5.300400392685146e-05,5674.135876933804
15.65,-0.00013242017862427207,5303.28751183156,0.00015543709360301376,5336.788164923036,-0.00013242017862425648,5303.287511831589
15.66,-0.00031880254381822214,4930.522781443659,-5.353015413510516e-05,4918.8536694467975,-0.00031880254381817786,4930.522781443746
15.67,-0.000500298862785404,4567.530143509295,-0.00025779663695259323,4510.320703811822,-0.000500298862785406,4567.53014350929
15.68,-0.0006707253948741057,4226.677079331892,-0.00045071528860655995,4124.483400503887,-0.0006707253948741141,4226.677079331873
15.69,-0.0008244236785243952,3919.2805120313133,-0.0006261699189169236,3773.5741398831606,-0.0008244236785243989,3919.280512031303
15.700000000000001,-0.0009573738272006863,3653.380214678731,-0.0007797325606620241,3466.44885639296,-0.0009573738272007209,3653.3802146786593
15.71,-0.0010676139624085062,3432.8999442630916,-0.000909107448297774,3207.69908112146,-0.0010676139624085407,3432.8999442630193
15.72,-0.0011557975852534582,3256.532698573187,-0.0010147191301078983,2996.475717501212,-0.0011557975852534924,3256.532698573116
15.73,-0.0012244363914109537,3119.255086258196,-0.0010989454202396443,2828.0231372377193,-0.0012244363914109763,3119.2550862581484
15.74,-0.0012762646556868265,3015.5985577064507,-0.0011644419173843562,2697.0301429482956,-0.0012762646556868276,3015.5985577064457
15.75,-0.0013137011278811087,2940.725613317886,-0.001213593701780735,2598.7265741555375,-0.0013137011278811113,2940.725613317878
15.76,-0.0013384730807709754,2891.1817075381528,-0.0012481289846424932,2529.6560084320213,-0.0013384730807709877,2891.1817075381255
15.77,-0.0013508521341320172,2866.423600816069,-0.0012683265438198567,2489.2608900772943,-0.0013508521341320276,2866.4236008160456
15.780000000000001,-0.00134896801471788,2869.833721873501,-0.0012723166140037156,2481.280749709577,-0.0013489680147178876,2869.8337218734823
15.790000000000001,-0.0013291686606576795,2905.5840658454795,-0.0012564799938173845,2510.636843240092,-0.0013291686606576804,2905.584065845473
15.8,-0.0012876397009483444,2980.1914071612773,-0.0012170227520962745,2583.4724441235676,-0.0012876397009483442,2980.1914071612728
15.81,-0.0012219248572416226,3097.2814071379503,-0.0011515014105512908,2703.555679326507,-0.0012219248572416222,3097.281407137946
15.82,-0.0011306693960057884,3257.960515037984,-0.001058608653939198,2871.9992861570227,-0.0011306693960057878,3257.9605150379807
15.83,-0.0010126070123222068,3462.5178430046285,-0.0009371085067734389,3089.087549373874,-0.0010126070123222064,3462.517843004625
15.84,-0.0008671666997765986,3709.277775022763,-0.000786455873092716,3353.042125955106,-0.0008671666997765982,3709.277775022759
15.85,-0.0006946371363264778,3994.3525404907095,-0.0006069602013979508,3659.7282170886715,-0.0006946371363264772,3994.352540490707
15.860000000000001,-0.0004949930431361637,4313.628079339381,-0.0003985785576067018,4004.72635192429,-0.0004949930431361633,4313.628079339379
15.870000000000001,-0.0002682666631343696,4662.135790199891,-0.0001613054867828364,4382.619904839642,-0.00026826666313436927,4662.135790199888
15.88,-1.5696049942259543e-05,5032.525977287557,0.00010364358451759112,4785.340289180076,-1.5696049942259164e-05,5032.525977287554
15.89,0.00025909200090369367,5414.145325092935,0.00039261751202321896,5201.186159638875,0.0002590920009036941,5414.1453250929335
15.9,0.0005492961215901134,5793.367744076182,0.0006987217212194768,5615.226245750241,0.0005492961215901141,5793.367744076179
15.91,0.0008455730289997601,6155.995915854397,0.0010124607164032262,6011.948215505183,0.0008455730289997606,6155.995915854394
15.92,0.0011385740877373285,6491.129883947193,0.0013243207449972977,6379.449176706041,0.0011385740877373287,6491.129883947191
15.93,0.0014227049039073074,6794.674441610564,0.0016285918272676918,6713.146395008166,0.0014227049039073076,6794.674441610562
15.94,0.0016978826964123763,7069.257418296574,0.0019251310380672692,7015.589130480308,0.0016978826964123767,7069.257418296572
15.950000000000001,0.001967736168491472,7320.649463959044,0.0022175003969561787,7292.590424844379,0.001967736168491472,7320.649463959041
15.96,0.002235426238085469,7553.259460541734,0.0025087023640588575,7548.5078215691765,0.002235426238085469,7553.259460541733
15.97,0.002499890874446697,7767.539487819911,0.002797376209944453,7783.648314017627,0.002499890874446697,7767.5394878199095
15.98,0.002754742178223219,7960.379962929837,0.00307671369290409,7994.814676715133,0.002754742178223219,7960.3799629298355
15.99,0.002990758098179955,8127.876163462202,0.0033370382211613085,8178.212907906897,0.002990758098179955,8127.8761634622015
16.0,0.0031996477333735133,8267.85853785177,0.0035696569222478376,8331.981793922676,0.0031996477333735133,8267.858537851767
16.01,0.00337533572918574,8379.998372994698,0.0037681520671334124,8456.192384952963,0.00337533572918574,8379.998372994696
16.02,0.0035126534745394036,8464.34869917716,0.0039270284623625544,8551.308041236409,0.003512653474539403,8464.348699177157
16.03,0.0036077515785212302,8521.221597534393,0.00404214694103516,8618.035900738416,0.0036077515785212302,8521.22159753439
16.04,0.003660678023393704,8552.40243291504,0.004113369225471617,8658.496689426147,0.003660678023393705,8552.402432915038
16.05,0.003675598867946325,8561.155468824692,0.0041447697962549955,8676.176415521848,0.003675598867946326,8561.15546882469
16.06,0.0036593824069145898,8528.72254676122,0.004142062122673419,8670.761068358695,0.003659382406914593,8528.722546761226
16.07,0.003619434096962543,8448.82592685713,0.004112384493043844,8611.405809099544,0.003619434096962546,8448.825926857133
16.080000000000002,0.003561489730888117,8332.937194708278,0.004062502033286132,8511.64088958412,0.0035614897308881145,8332.937194708269
16.09,0.003489427093942013,8188.81192081607,0.00399650425979885,8379.645342609556,0.0034894270939420063,8188.811920816052
16.1,0.0034062665383443992,8022.490809620842,0.003917474934535409,8221.586692082674,0.0034062665383443958,8022.490809620832
16.11,0.00331398992269229,7837.937578316623,0.0038274138313388623,8041.464485689581,0.0033139899226922835,7837.937578316607
16.12,0.003212784165699112,7635.526064330267,0.0037264727729758493,7839.5823689635545,0.0032127841656991005,7635.526064330242
16.13,0.003101065881035844,7412.089495003732,0.003612979714599053,7612.596252209962,0.0031010658810358355,7412.089495003712
16.14,0.0029766600934696234,7163.277919871291,0.0034846500463513678,7355.936915714591,0.002976660093469619,7163.277919871279
16.15,0.0028379394873134147,6885.836707558872,0.003339758680158945,7066.154183329746,0.002837939487313386,6885.836707558813
16.16,0.0026840370309975997,6578.031794927242,0.003177359341821079,6741.355506654013,0.0026840370309976036,6578.031794927248
16.17,0.0025160737364840085,6242.105205900059,0.0029985545569462787,6383.745936904414,0.0025160737364840298,6242.1052059001
16.18,0.0023373764978525512,5884.710728637145,0.0028067285118378318,6000.093846687519,0.002337376497852544,5884.710728637128
16.19,0.002151630026994105,5513.217786920253,0.002605651285978,5597.939394967856,0.002151630026994101,5513.217786920242
16.2,0.0019617685587805704,5133.494850493184,0.002398344698337331,5183.326219686517,0.0019617685587805696,5133.49485049318
16.21,0.0017704851972782814,4750.928127488606,0.0021876144253252772,4761.86567366241,0.001770485197278278,4750.928127488596
16.22,0.0015807417697878297,4371.441272507702,0.0019765812266832944,4339.799276378444,0.001580741769787786,4371.441272507612
16.23,0.001395386098352312,4000.7299296366664,0.0017682898476318292,3923.2165182755134,0.0013953860983522616,4000.729929636563
16.240000000000002,0.0012151694640333503,3640.2966609987434,0.0015636639174175084,3513.964657846872,0.0012151694640333398,3640.2966609987197
16.25,0.0010387792179190137,3287.5161687700697,0.0013615337122951114,3109.7042476020783,0.0010387792179189976,3287.516168770035
16.26,0.0008648680749968223,2939.693882925687,0.0011607204670406204,2708.077757093096,0.0008648680749967768,2939.6938829255937
16.27,0.0006916487790180593,2593.2552909681613,0.0009596090474612985,2305.8549179344523,0.0006916487790180313,2593.255290968103
16.28,0.0005183323305638918,2246.622394059826,0.0007576223026640814,1901.881428340018,0.0005183323305638838,2246.622394059808
16.29,0.00034760220927954744,1905.1621514911376,0.0005577680876099078,1502.1729982316706,0.0003476022092795424,1905.162151491125
16.3,0.00018385696100827416,1577.671654948591,0.0003648265974578914,1116.2900179276378,0.00018385696100825172,1577.6716549485438
16.31,2.9648603859051153e-05,1269.2549406501448,0.00018167632387687278,749.9894707656007,2.9648603859028304e-05,1269.254940650097
16.32,-0.00011452770900304574,980.9023149259511,9.07285519736328e-06,404.78253340658176,-0.00011452770900305444,980.9023149259315
16.330000000000002,-0.000248517033228047,712.9236664759485,-0.0001525860406304171,81.46474175102098,-0.0002485170332280791,712.9236664758821
16.34,-0.00037131168084350244,467.33437124503774,-0.0003020389677721544,-217.33093731556255,-0.00037131168084353155,467.33437124497726
16.35,-0.00048015300419646624,249.65172453911015,-0.000436246369555581,-485.1948287251801,-0.0004801530041964711,249.65172453909813
16.36,-0.0005720686363885716,65.82046015489934,-0.0005519587906424178,-715.5573643902738,-0.0005720686363885724,65.82046015489556
16.37,-0.0006466646377762205,-83.37099318642399,-0.0006485743450803058,-907.3447624989963,-0.0006466646377762204,-83.37099318642603
16.38,-0.0007077543071982101,-205.5269790834027,-0.000729831552400833,-1068.1649441932818,-0.0007077543071982099,-205.52697908340457
16.39,-0.0007613934292197387,-312.7420070828441,-0.0008018095281104699,-1210.1859589486617,-0.0007613934292197386,-312.74200708284616
16.4,-0.0008125083865525762,-414.8521622625763,-0.0008694666883373656,-1343.2522048856924,-0.0008125083865525761,-414.8521622625784
16.41,-0.0008653678062701072,-520.3615627262785,-0.0009371302354172432,-1475.8580494253777,-0.000865367806270107,-520.3615627262803
16.42,-0.0009265211911845504,-642.2794096973835,-0.0010115363187093434,-1621.0515900241253,-0.0009265211911845502,-642.2794096973853
16.43,-0.0010043675711418074,-797.1765855275216,-0.0011014016006160995,-1795.4089085551414,-0.0010043675711418072,-797.1765855275235
16.44,-0.0011044197420271877,-995.6304694842286,-0.0012125384317313503,-2009.3417494072028,-0.001104419742027187,-995.6304694842295
16.45,-0.0012271809884123795,-1237.9386415860604,-0.0013456384396556978,-2262.8493507464746,-0.0012271809884123789,-1237.9386415860613
16.46,-0.001370904328554994,-1519.6020808782084,-0.00149908972498108,-2551.125071548149,-0.0013709043285549936,-1519.6020808782098
16.47,-0.0015349061566870634,-1837.810739081206,-0.0016723855766425646,-2871.0453711468717,-0.001534906156687063,-1837.8107390812074
16.48,-0.0017208155735288753,-2193.6347973699094,-0.0018674197572281814,-3223.2548852501923,-0.001720815573528875,-2193.634797369911
16.490000000000002,-0.001932747287415346,-2591.829655012778,-0.002088675527628785,-3611.826010104375,-0.001932747287415346,-2591.82965501278
16.5,-0.002175756948429415,-3037.1760849992197,-0.002341631542546938,-4040.5795035000583,-0.002175756948429415,-3037.176084999222
16.51,-0.00245182754375208,-3526.730303008463,-0.002628579593028278,-4505.72575408107,-0.00245182754375208,-3526.730303008465
16.52,-0.0027570176541144393,-4045.7876971596756,-0.00294559889653704,-4992.465090706256,-0.0027570176541144393,-4045.787697159678
16.53,-0.0030835377482354466,-4573.762368448814,-0.0032846382411792796,-5481.0450987295135,-0.0030835377482354466,-4573.762368448817
16.54,-0.0034245196280402105,-5093.676233562634,-0.003638459116850519,-5955.7643217502155,-0.00342451962804021,-5093.6762335626345
16.55,-0.0037760658184310546,-5595.2834191042975,-0.0040028201181553195,-6407.65952797227,-0.003776065818431054,-5595.283419104299
16.56,-0.0041351650475544765,-6071.468496112175,-0.0043743689904257475,-6831.008153149228,-0.0041351650475544765,-6071.468496112177
16.57,-0.004496870313996239,-6514.765508495142,-0.004747737024749201,-7220.101312708205,-0.004496870313996239,-6514.765508495143
16.580000000000002,-0.004855100459898027,-6919.0701204689985,-0.0051163866133422786,-7570.668434560378,-0.004855100459898026,-6919.070120468998
16.59,-0.005205126826434218,-7282.209278942703,-0.005475227861243428,-7881.961405112132,-0.005205126826434216,-7282.209278942702
16.6,-0.005545120721361712,-7606.261601503198,-0.005822257757881421,-8156.846496290762,-0.005545120721361711,-7606.261601503197
16.61,-0.0058762524140006656,-7896.160828555613,-0.006158672354467242,-8400.480090916852,-0.0058762524140006656,-7896.160828555613
16.62,-0.006200710867168153,-8157.052174502778,-0.006486808858438992,-8618.015311177143,-0.006200710867168153,-8157.052174502778
16.63,-0.006519222481296161,-8392.322938476971,-0.006807568051152836,-8812.951841068058,-0.006519222481296161,-8392.322938476971
16.64,-0.006830400736241674,-8603.684343764811,-0.007119738867808672,-8987.241393276687,-0.006830400736241674,-8603.684343764811
16.65,-0.007132130392987657,-8792.503956981483,-0.00742142812545132,-9142.437058164905,-0.007132130392987657,-8792.503956981483
16.66,-0.007421500580658109,-8959.847906603365,-0.007709987039005474,-9279.738531897287,-0.0074215005806581085,-8959.847906603365
16.67,-0.007694168977329582,-9106.215126808616,-0.007981344616941822,-9399.774492173,-0.007694168977329581,-9106.215126808615
16.68,-0.007946707262646707,-9232.744325102663,-0.008232404073820922,-9503.637553661682,-0.007946707262646706,-9232.744325102663
16.69,-0.008178633959705148,-9341.83262685562,-0.008463099108156194,-9593.428510760625,-0.008178633959705148,-9341.83262685562
16.7,-0.008391231022185166,-9436.225001691637,-0.00867513593552807,-9671.50177455315,-0.008391231022185166,-9436.225001691637
16.71,-0.008586532179767604,-9518.486996134136,-0.008870930004650076,-9740.031664942842,-0.008586532179767604,-9518.486996134136
16.72,-0.008767471986027387,-9591.09220234461,-0.009053747235871427,-9801.09695390529,-0.008767471986027387,-9591.09220234461
16.73,-0.008936831763030359,-9656.057863488855,-0.009226612291221173,-9856.372990612948,-0.00893683176303036,-9656.057863488855
16.740000000000002,-0.009096063262416526,-9714.62693681511,-0.009391103636816289,-9906.861250940281,-0.009096063262416526,-9714.62693681511
16.75,-0.009246497006273538,-9767.827307196554,-0.009548603453966322,-9953.371125156695,-0.009246497006273538,-9767.827307196554
16.76,-0.009391001387668392,-9817.055850227818,-0.009701997891133747,-9997.020734926573,-0.00939100138766839,-9817.055850227818
16.77,-0.009532979604899652,-9863.698709012211,-0.009854641598763158,-10038.909775465534,-0.00953297960489965,-9863.698709012211
16.78,-0.0096732847432738,-9908.185974530028,-0.010007207747501681,-10079.313026249261,-0.0096732847432738,-9908.185974530028
16.79,-0.009808169738958743,-9949.53759772079,-0.010155623317665154,-10117.302198595758,-0.009808169738958743,-9949.53759772079
16.8,-0.00993034442375526,-9985.878166435277,-0.010292189817722624,-10151.198000412449,-0.00993034442375526,-9985.878166435277
16.81,-0.01003124462390898,-10015.156798476622,-0.010407920763626411,-10179.191853189788,-0.01003124462390898,-10015.156798476622
16.82,-0.01010358393249871,-10035.779996554355,-0.010495149398121033,-10199.889190106309,-0.010103583932498711,-10035.779996554355
16.830000000000002,-0.01014347433297731,-10047.042045920876,-0.010549685350153937,-10212.675183037982,-0.010143474332977312,-10047.042045920876
16.84,-0.010149800270124429,-10048.82524643774,-0.010570158073514422,-10217.453465771338,-0.01014980027012443,-10048.82524643774
16.85,-0.01012391563179623,-9997.055969781344,-0.010556359601127632,-10189.856520997755,-0.01012391563179623,-9997.05596978134
16.86,-0.010067766031609965,-9884.756769408814,-0.010509598161590788,-10096.333641924068,-0.010067766031609965,-9884.75676940881
16.87,-0.009982767376223573,-9714.759458636028,-0.010432175267174599,-9941.48785309169,-0.009982767376223573,-9714.759458636025
16.88,-0.009871756026313327,-9492.736758815538,-0.01032700575768027,-9731.148834103033,-0.009871756026313329,-9492.736758815538
16.89,-0.009738425289147671,-9226.075284484226,-0.010197759053371263,-9472.65542548502,-0.00973842528914766,-9226.075284484197
16.9,-0.009585866958618208,-8920.958623425298,-0.010047483848953646,-9172.105016649786,-0.009585866958618185,-8920.95862342525
16.91,-0.00941557481059597,-8580.374327380823,-0.009877603746780447,-8832.344812303387,-0.009415574810595956,-8580.374327380792
16.92,-0.009227235499822567,-8203.695705834018,-0.009687702930377011,-8452.543179496515,-0.00922723549982257,-8203.695705834021
16.93,-0.009020589116350492,-7790.402938889868,-0.009477440827026899,-8032.01897279629,-0.009020589116350517,-7790.4029388899135
16.94,-0.008798076963714443,-7345.378633617769,-0.009249280016625184,-7575.6973519928615,-0.008798076963714438,-7345.378633617756
16.95,-0.008565266272904278,-6879.757251997438,-0.009008925655277484,-7094.988629297462,-0.00856526627290423,-6879.757251997341
16.96,-0.008327873208100382,-6404.971122389647,-0.008762258116285924,-6601.653551314341,-0.008327873208100326,-6404.971122389533
16.97,-0.00808954076113145,-5928.306228451784,-0.008513041203694404,-6103.219726131301,-0.00808954076113142,-5928.306228451718
16.98,-0.007852902631802099,-5455.02996979308,-0.00826401630697794,-5605.1699326983735,-0.007852902631802104,-5455.029969793088
16.990000000000002,-0.007620286557226772,-4989.797820642427,-0.008017624100386244,-5112.385519514981,-0.0076202865572267625,-4989.797820642405
17.0,-0.007393057535094917,-4535.339776378716,-0.00777532312590241,-4627.7835705473135,-0.007393057535094834,-4535.339776378547
17.01,-0.007171166377879878,-4091.557461948639,-0.00753711907087952,-4151.375460501534,-0.007171166377879799,-4091.557461948478
17.02,-0.006954824723108089,-3658.874152405061,-0.007303287679473461,-3683.712677689416,-0.006954824723108011,-3658.874152404902
17.03,-0.006746903015322798,-3243.0307368344793,-0.007076847626816372,-3230.8325723752373,-0.006746903015322741,-3243.030736834361
17.04,-0.006552643216436923,-2854.51113906273,-0.006863269528151787,-2803.6763750460673,-0.006552643216436938,-2854.5111390627562
17.05,-0.006377947930775587,-2505.1205677400567,-0.006668719508350309,-2414.576335443111,-0.006377947930775581,-2505.120567740041
17.06,-0.006227712674096622,-2204.650054382127,-0.006498346547691635,-2073.830414125764,-0.006227712674096598,-2204.6500543820753
17.07,-0.006104918475203498,-1959.061656595879,-0.00635535094539302,-1787.8392095285333,-0.006104918475203479,-1959.0616565958376
17.080000000000002,-0.0060107520880260164,-1770.728882240916,-0.0062411090144281626,-1559.3553475988183,-0.006010752088025992,-1770.7288822408639
17.09,-0.0059436873811637815,-1636.599468516446,-0.0061542223578645965,-1385.5820344716863,-0.005943687381163786,-1636.5994685164515
17.1,-0.0058986961620452,-1546.6170302792834,-0.006089695446088474,-1256.5282109194418,-0.005898696162045216,-1546.6170302793114
17.11,-0.005868547995794565,-1486.3206977780128,-0.006040263757185843,-1157.6648331141798,-0.00586854799579455,-1486.32069777798
17.12,-0.005846932875260475,-1443.0904567098332,-0.0059996027000161715,-1076.3427187748362,-0.005846932875260456,-1443.0904567097919
17.13,-0.005830844091165626,-1410.9128885201353,-0.005964779241355804,-1006.6958014541017,-0.0058308440911656045,-1410.9128885200887
17.14,-0.0058203386941094466,-1389.902094407776,-0.005936005709394162,-949.1487375308168,-0.005820338694109431,-1389.9020944077415
17.150000000000002,-0.00581674095910635,-1382.7066244015825,-0.005914791804890534,-906.7209285235622,-0.0058167409591063386,-1382.7066244015568
17.16,-0.005820830136512443,-1390.8286717109759,-0.005902077688740271,-881.2926962230351,-0.005820830136512436,-1390.8286717109586
17.17,-0.005833032215120546,-1415.0551124062963,-0.005898434668883475,-874.0066565094429,-0.005833032215120545,-1415.0551124062908
17.18,-0.005854299861677486,-1457.250091700755,-0.005904980962636842,-887.0871209624189,-0.005854299861677486,-1457.2500917007515
17.19,-0.0058851839534763495,-1518.4560002065887,-0.0059224273073364316,-921.9398857004973,-0.0058851839534763495,-1518.456000206585
17.2,-0.005924305721479117,-1595.8702443598618,-0.005949499534246407,-976.0015838007099,-0.005924305721479118,-1595.87024435986
17.21,-0.005967450267279795,-1681.0913432008206,-0.00598200217767304,-1040.8727825383903,-0.005967450267279795,-1681.0913432008174
17.22,-0.006007963188096149,-1760.9691756908937,-0.006013222735153041,-1103.1483763314964,-0.006007963188096149,-1760.9691756908903
17.23,-0.006038709802526774,-1821.5027043165996,-0.006035941718942407,-1148.4443566114826,-0.006038709802526774,-1821.502704316596
17.240000000000002,-0.006054149943442653,-1851.8779570439126,-0.006044556901319634,-1165.6176067519818,-0.006054149943442653,-1851.877957043909
17.25,-0.0060514210266249,-1846.4201234084062,-0.0060361829245021235,-1148.8696531169612,-0.006051421026624902,-1846.4201234084078
17.26,-0.00602940632510182,-1802.3907203622462,-0.006009659961488876,-1095.8237270904663,-0.00602940632510182,-1802.3907203622427
17.27,-0.005986691315598442,-1716.9607013554905,-0.005963474069931693,-1003.4519439761004,-0.005986691315598433,-1716.9607013554696
17.28,-0.005920398350332687,-1584.3747708239803,-0.005894588858229569,-865.6815205718523,-0.005920398350332676,-1584.3747708239557
17.29,-0.0058281243414178285,-1399.8267529942636,-0.005800425766850374,-677.3553378134615,-0.005828124341417803,-1399.82675299421
17.3,-0.005711264460211994,-1166.1069905825948,-0.005682292080362601,-441.128141933098,-0.005711264460211969,-1166.1069905825411
17.31,-0.005574640830132152,-892.8597304229104,-0.005544993700616255,-166.96548382353723,-0.0055746408301321475,-892.8597304228982
17.32,-0.005423367363237724,-590.3127966340543,-0.0053936013732739105,134.3724479440035,-0.005423367363237723,-590.3127966340492
17.330000000000002,-0.005260939791745212,-265.68953345603785,-0.005231506453767078,455.2952845424986,-0.005260939791745212,-265.6895334560344
17.34,-0.005090167836377548,74.62969711461614,-0.005061426198239391,789.4455223221213,-0.005090167836377548,74.62969711461966
17.35,-0.00491436126712855,423.14692942708206,-0.004886642335134229,1129.3796549802375,-0.004914361267128551,423.14692942708393
17.36,-0.004737061247319895,771.9551484618135,-0.004710713240441684,1467.321421719858,-0.004737061247319896,771.9551484618153
17.37,-0.004561492923245849,1113.979598287209,-0.0045369042013707495,1796.4134057849474,-0.00456149292324585,1113.9795982872106
17.38,-0.004389865938043948,1444.4167966538507,-0.004367455668220292,2112.134235484256,-0.004389865938043949,1444.416796653852
17.39,-0.004223338098357881,1760.7638944110236,-0.0042035318217663,2412.2913089639596,-0.004223338098357881,1760.7638944110263
17.400000000000002,-0.004063289750040597,2060.35907178294,-0.004046526180578581,2694.554125506724,-0.004063289750040597,2060.359071782943
17.41,-0.003912243762121145,2338.7518675912916,-0.0038990093420984925,2954.8442626525302,-0.003912243762121145,2338.7518675912943
17.42,-0.0037731815137851707,2591.0799158615273,-0.0037640204531118283,3188.7019509943507,-0.003773181513785171,2591.0799158615296
17.43,-0.003648274654207953,2814.316204629856,-0.0036437487179856896,3393.489160835011,-0.003648274654207953,2814.3162046298594
17.44,-0.003537159749425866,3010.077032373946,-0.0035377379528234894,3571.1300164510412,-0.0035371597494258658,3010.0770323739503
17.45,-0.0034359001448143554,3186.037929161049,-0.0034417995321510885,3729.4894428503358,-0.0034359001448143554,3186.037929161052
17.46,-0.0033386264669312492,3352.7524577278614,-0.0033497000065291246,3879.253585811756,-0.0033386264669312497,3352.752457727863
17.47,-0.0032406481190345,3518.2565883133684,-0.0032563841875842756,4028.6380214206097,-0.0032406481190345006,3518.256588313371
17.48,-0.00314052024159072,3684.8043412550655,-0.003160129597989598,4180.181720241458,-0.0031405202415907205,3684.8043412550683
17.490000000000002,-0.003039695721859906,3849.829569487644,-0.0030622053108660795,4331.685695103073,-0.0030396957218599063,3849.829569487647
