time_s,ground_accel_m_per_s2,roof_displacement_m,story_1_drift_ratio,story_2_drift_ratio,story_3_drift_ratio,isolation_displacement_m,total_base_shear_N
1.74,-0.09898319191817086,-0.0008711661056400692,-5.949286332841855e-05,-2.139933514939888e-05,-6.4341248338363e-06,-0.0005567913417181158,-3345.9149712954877
1.75,-0.03210678426343023,-0.0009092099345769352,-6.254226653970315e-05,-2.391381830252599e-05,-7.171407257504836e-06,-0.0005721509630178929,-3436.917997504501
1.76,0.02718594878728338,-0.0009437780003324069,-6.537723596847801e-05,-2.652774777664421e-05,-8.045676029041322e-06,-0.0005839556251454181,-3506.8208686706785
1.77,-0.0763424896228859,-0.0009769244728848696,-6.808116846269792e-05,-2.9169812649803405e-05,-9.096183383624621e-06,-0.0005940746806988162,-3566.7140972328643
1.78,0.182728379274834,-0.0010114189225600254,-7.078722803038671e-05,-3.177659753029954e-05,-1.0352211271602055e-05,-0.0006049211899637874,-3630.8813434825447
1.79,0.3026850550603042,-0.0010605780930248992,-7.428363516945362e-05,-3.430864251067995e-05,-1.1825424365743891e-05,-0.0006270743656597403,-3761.806473791027
1.8,0.10377536027697577,-0.001131814820022174,-7.901785697013557e-05,-3.67660282798714e-05,-1.3503739281948372e-05,-0.0006663793717071347,-3993.6539780361272
1.81,0.013784462797177174,-0.001215826714511731,-8.444100981017254e-05,-3.9181396053802665e-05,-1.5355341810152222e-05,-0.0007155068228848722,-4282.696887989343
1.82,-0.1448536390343756,-0.001299079406166623,-8.976180375335445e-05,-4.159730510132846e-05,-1.7339536959113906e-05,-0.0007637642812369544,-4565.854443844647
1.83,-0.3205868904037756,-0.0013669241715799992,-9.41232132588853e-05,-4.4042692936687816e-05,-1.941786773947869e-05,-0.0007996225854138126,-4775.810508009285
1.84,-0.2068126820022618,-0.001409403543366584,-9.69426245191206e-05,-4.651506900489976e-05,-2.156226602479853e-05,-0.0008153316889908359,-4867.697559707528
1.85,0.04321901201028551,-0.0014340188017677223,-9.867826203638572e-05,-4.898297067399154e-05,-2.3754406990429192e-05,-0.0008169224988448191,-4876.99555865398
1.86,0.052120099064322314,-0.0014562705393720457,-0.00010025652651167528,-5.1407418718016515e-05,-2.597724061099354e-05,-0.0008167622703455785,-4875.991602865987
1.87,0.04341411995122599,-0.0014825448137561835,-0.00010204991607591006,-5.375813886651171e-05,-2.8208749909418046e-05,-0.0008200843162895601,-4895.412106452095
1.8800000000000001,0.02278243445517782,-0.0015120127421008331,-0.00010400400071264735,-5.601538706549482e-05,-3.0421704186997795e-05,-0.0008264248110263292,-4932.469840747394
1.8900000000000001,0.0642450535440135,-0.0015443614153717719,-0.00010610443300609926,-5.816795143887083e-05,-3.258520600050708e-05,-0.000835674089768054,-4986.499979502269
1.9000000000000001,0.1461184938179567,-0.0015830925014917996,-0.00010857347158378921,-6.021516338096592e-05,-3.4664948159984946e-05,-0.0008506596022427353,-5073.9590928352045
1.9100000000000001,0.025269329357282305,-0.0016302101247562685,-0.00011154617344824689,-6.216939977504101e-05,-3.6623590219597587e-05,-0.0008729891363618807,-5204.093529773102
1.92,-0.09527093485636305,-0.0016786117899800603,-0.00011460907726084419,-6.40488149149057e-05,-3.842510287766199e-05,-0.0008971130077877775,-5344.459251182039
1.93,0.17981911410718915,-0.0017260526356915244,-0.00011764574268652994,-6.586831557140686e-05,-4.003963128646058e-05,-0.0009212593533316939,-5484.723148992131
1.94,0.07807143851757319,-0.0017806625139529656,-0.00012116302124667756,-6.76442399879012e-05,-4.144278600476947e-05,-0.0009517623438913119,-5661.532956141969
1.95,-0.14804131108598,-0.0018385204771745533,-0.00012493048031325717,-6.939531954731257e-05,-4.261623127535889e-05,-0.0009855291650852102,-5856.780925897072
1.96,-0.05304010614034534,-0.0018881254986750098,-0.00012826056716306117,-7.11281337765817e-05,-4.355387944560483e-05,-0.001013532209288118,-6018.359160552827
1.97,-0.05611200257769411,-0.001928500778288554,-0.00013109759596633381,-7.282959308979936e-05,-4.4264556562967874e-05,-0.00103501049405979,-6142.0822102139455
1.98,-0.0231396778387804,-0.001962708130751227,-0.00013361284096620276,-7.447255011948333e-05,-4.476882277248206e-05,-0.0010524329608618218,-6242.30322313891
1.99,-0.02999034653559177,-0.0019921717909075452,-0.00013586768932518788,-7.602196810446676e-05,-4.5095109992612045e-05,-0.0010670266281873851,-6326.152889332287
2.0,0.0010299244937800496,-0.0020181783575557266,-0.0001379126370372314,-7.743961749747588e-05,-4.5276183351487366e-05,-0.001079915981165426,-6400.132593362479
2.0100000000000002,-0.23680154105672827,-0.0020361992347482268,-0.00013944633634586085,-7.868429588002951e-05,-4.5347213266135056e-05,-0.0010876789909769352,-6444.658123646874
2.02,-0.3606893815429521,-0.0020320797050203785,-0.00013957795261341504,-7.97006247107989e-05,-4.534801880422812e-05,-0.001079423958957987,-6395.127931533184
2.0300000000000002,-0.030286851106576283,-0.0020020157714742636,-0.00013802669871996367,-8.041186158286483e-05,-4.532325047372366e-05,-0.001052473252678676,-6233.423693857318
2.04,0.18491324113443813,-0.001964865290432941,-0.00013589141202549238,-8.074082037930093e-05,-4.531152185986597e-05,-0.0010218677750801675,-6049.790828266267
2.05,0.2327387342763819,-0.0019408463213305047,-0.00013438196017235486,-8.064459029401817e-05,-4.533010008114505e-05,-0.0010035623793594396,-5939.9584539419
2.06,0.13860720996202958,-0.001935336187418658,-0.0001338326687735904,-8.013090843192947e-05,-4.53684493786498e-05,-0.0010017408917156472,-5929.029528079145
2.07,-0.14082306101174494,-0.0019377876209068397,-0.0001336228715594886,-7.924700763477547e-05,-4.539410072669862e-05,-0.001008037293191374,-5965.392831711525
2.08,-0.18468615234930286,-0.001930748722209128,-0.00013272845904834717,-7.80520659982964e-05,-4.536572276559843e-05,-0.0010086222300850567,-5968.777046389811
2.09,-0.07388269166861468,-0.0019078037558895805,-0.0001307979366116703,-7.65968248822092e-05,-4.5243385081068046e-05,-0.0009983064282197693,-5906.882235198086
2.1,0.0012844126812441166,-0.0018752733738155662,-0.00012824110982101398,-7.492332975759905e-05,-4.499067110790151e-05,-0.0009819149753441138,-5808.533517944154
2.11,0.03419446402284545,-0.001840500179199519,-0.00012553212501207107,-7.307307431548448e-05,-4.4573351577179535e-05,-0.0009650573959424728,-5707.3880415343065
2.12,-0.01774924457136359,-0.0018057014534626538,-0.0001228332871221354,-7.108970631960564e-05,-4.3960123229880096e-05,-0.0009493222334448177,-5612.977066548377
2.13,0.09448604064922511,-0.0017719085113552231,-0.0001202330382034731,-6.90170583692785e-05,-4.312503815511161e-05,-0.0009353580263349155,-5529.191823888965
2.14,0.2337794752370784,-0.001746921856556957,-0.00011823271333542463,-6.69028708109073e-05,-4.2047562801913125e-05,-0.0009290625275432747,-5491.418831139119
2.15,0.32130088134393897,-0.0017427002613990333,-0.0001175840551332475,-6.4810308085014e-05,-4.0709666951378687e-05,-0.0009395257527883286,-5552.162663977372
2.16,0.34452046171050227,-0.0017676784587581011,-0.00011881925150884849,-6.28269196900115e-05,-3.909423711217734e-05,-0.0009730129888383668,-5746.088748572404
2.17,0.22189127816983722,-0.0018221455062929848,-0.00012198193654669401,-6.10622401126716e-05,-3.718822885915935e-05,-0.001029308846426295,-6070.729639459697
2.18,0.18793580278112978,-0.0018997361586745448,-0.00012672017091182696,-5.963427007295043e-05,-3.499008335821794e-05,-0.0011028958710397616,-6492.615757887016
2.19,-0.031562614085076546,-0.0019902775547007406,-0.00013244934785274488,-5.8650338837201524e-05,-3.251866768430553e-05,-0.0011852514789534336,-6961.4898916676775
2.2,-0.26293460112079153,-0.0020762970808023873,-0.0001381372120191342,-5.81828762814872e-05,-2.9822832575776764e-05,-0.001262182565647354,-7396.444838659974
2.21,0.04319298109059205,-0.0021485830813143254,-0.00014323923602193556,-5.825183265883575e-05,-2.6986436232191177e-05,-0.0013260640636276605,-7755.422813372926
2.22,0.18934890985020314,-0.0022205207571657773,-0.00014853603170950964,-5.88364227520707e-05,-2.412012919923673e-05,-0.0013871474559868358,-8096.588595909728
2.23,0.15850945950556292,-0.0023064919548200628,-0.00015481774316252308,-5.9903160725116605e-05,-2.1345862184092966e-05,-0.0014566515969618252,-8481.983510816053
2.24,0.23079236522387403,-0.002410587331929128,-0.0001622421054129075,-6.142215197673925e-05,-1.8785875411412045e-05,-0.0015377668538453162,-8927.792454180135
2.25,0.08201425515380874,-0.002532087239594663,-0.00017069275414946828,-6.337156990443896e-05,-1.6556586433229822e-05,-0.0016298519618409694,-9428.56068014717
2.2600000000000002,-0.14113964657792155,-0.0026599303176483816,-0.00017945639682893648,-6.573159446029525e-05,-1.4766923522016257e-05,-0.0017240926243278889,-9935.23086641798
2.27,-0.009175899191943443,-0.002782685467100323,-0.00018783369807637518,-6.84724498017641e-05,-1.3519106967446721e-05,-0.0018113145496562132,-10398.989069076417
2.2800000000000002,-0.06959725854650906,-0.0028999893792412785,-0.0001957964164947191,-7.155376601080937e-05,-1.2905120711758395e-05,-0.0018910702876590458,-10818.582622008664
2.29,-0.19616082966369938,-0.00300904977415028,-0.00020315664395774386,-7.492938352837262e-05,-1.3001396826085922e-05,-0.0019611350466263514,-11183.650918310695
2.3000000000000003,-0.26418656440128635,-0.0031003910276812463,-0.00020934470734185719,-7.854328044532646e-05,-1.3867396997327149e-05,-0.0020140716424570074,-11457.400806327814
2.31,-0.12378693968322162,-0.0031709878385327924,-0.00021419346987548382,-8.232715104933125e-05,-1.5543959536254055e-05,-0.0020475553488729435,-11629.698142125968
2.32,0.24910102665512604,-0.003235449982213984,-0.00021855221541386617,-8.621687520123199e-05,-1.8045035482228532e-05,-0.0020733191282636078,-11761.759227155258
2.33,0.18539146631623507,-0.003314218402532664,-0.00022356155243459684,-9.01808997795624e-05,-2.1346323070307867e-05,-0.0021078988115085825,-11938.122120024605
2.34,0.12059232605303226,-0.003411611029486623,-0.00022941329723641778,-9.423199489960274e-05,-2.538246705330622e-05,-0.0021551110964050466,-12177.228297209902
2.35,0.11115202709105959,-0.0035223146425512495,-0.00023580891003656122,-9.841663663935239e-05,-3.0054855171912004e-05,-0.0022109051958990773,-12457.395926071193
2.36,-0.025348909597488013,-0.003640555379669908,-0.00024248288207546424,-0.00010279900088071721,-3.5242754616032034e-05,-0.0022706666844099395,-12754.685904124752
2.37,-0.3289465343281885,-0.003751410463824621,-0.00024866252277562284,-0.00010743883941884849,-4.08172871329182e-05,-0.0023225033262460185,-13010.405618195678
2.38,-0.3510554621211643,-0.0038354873001230122,-0.0002533563046728294,-0.00011236216143281593,-4.665768262259187e-05,-0.0023509331647013584,-13149.97033059569
2.39,-0.20118603673214097,-0.0038876146644124415,-0.00025639794942811,-0.00011754570455756726,-5.266085211707093e-05,-0.002351838442442548,-13154.29563323532
2.4,-0.23282996645206944,-0.003913724800754509,-0.0002580743210351139,-0.0001229215797663163,-5.874164952615952e-05,-0.002330669619575186,-13027.282696031147
2.41,-0.28347671546174213,-0.003914500184642871,-0.00025826892047103633,-0.00012838288238092122,-6.483148555189963e-05,-0.002289160346388985,-12778.227056913944
2.42,-0.36268260625090826,-0.003884434668196927,-0.0002565772309498775,-0.00013378276041809483,-7.087827985430711e-05,-0.002223976891796721,-12387.126329360359
2.43,-0.367003738920022,-0.0038180095156573808,-0.0002525967713432652,-0.0001389343640508531,-7.684487731220152e-05,-0.0021318558699146293,-11834.400198067808
2.44,-0.20694258868720822,-0.0037168536281439787,-0.00024635036637716027,-0.00014362006439589607,-8.270290676744948e-05,-0.0020152296129981578,-11134.64265656898
2.45,-0.12170868063760024,-0.0035908033851880625,-0.00023835988969640804,-0.00014761357781016655,-8.842129632589863e-05,-0.0018829822353911589,-10341.158390926985
2.46,-0.42083072257567244,-0.0034404371701456118,-0.00022859016540873646,-0.00015069836870230176,-9.395664635509357e-05,-0.0017367545204675372,-9463.792101385256
2.47,-0.3430676884780865,-0.0032546685334323413,-0.00021630243002344546,-0.00015266737747757174,-9.925155384010781e-05,-0.0015690716326042912,-8457.694774205782
2.48,0.19964575002685098,-0.003043262076316903,-0.00020204367787279617,-0.0001533321915579438,-0.00010423007723038367,-0.0013886806683368579,-7375.348988601181
2.49,0.5510547368288045,-0.0028438112314176185,-0.00018809572852932554,-0.0001525685167541667,-0.00010878082932612994,-0.0012258089628229786,-6398.118755517904
2.5,0.6949437443533969,-0.0026906978538067746,-0.00017660656254470661,-0.00015036825619127773,-0.00011274075679873191,-0.001107721781881796,-5689.595669870808
2.5100000000000002,0.5809084830143858,-0.0025966492644907803,-0.0001684716613400568,-0.00014685780162365373,-0.00011589608022244796,-0.0010442373090206096,-5308.68883270369
2.52,0.3756658373399208,-0.0025540429676613003,-0.00016339864818956968,-0.00014227623560322697,-0.00011800221230889026,-0.0010288054216952274,-5216.097508751396
2.5300000000000002,-0.03791465431732173,-0.0025391188486290944,-0.0001601239149609977,-0.0001369239203779037,-0.00011881683270098772,-0.0010420060436854936,-5293.027387011854
2.54,-0.25157024532319106,-0.0025205510886769297,-0.00015691230108717078,-0.00013109635830497023,-0.00011813799658140157,-0.0010584231271721764,-5388.589574931057
2.5500000000000003,-0.1861545441335347,-0.002478932437312441,-0.00015273296730953286,-0.00012503012355546467,-0.00011583468068436105,-0.0010619804597347502,-5409.313699135595
2.56,-0.28357092259968036,-0.002409878018967649,-0.0001474013824025467,-0.00011887820299990092,-0.00011186174501377748,-0.0010485692294692386,-5328.846317542526
2.57,-0.4560046929195545,-0.002306095384811861,-0.0001404723664886808,-0.00011269931933972793,-0.00010626486185091606,-0.0010121238131662917,-5110.173819724845
2.58,-0.3319958706351363,-0.0021600111663227306,-0.00013141918610402983,-0.00010645109104078024,-9.917925224589117e-05,-0.0009466328605162061,-4717.228103824331
2.59,-0.1277012462645548,-0.001979104977386477,-0.00012057847153323377,-0.00010000405271663386,-9.081602181250991e-05,-0.0008580702115619179,-4185.852210098601
2.6,-0.3761467895704475,-0.0017710232999873662,-0.00010825837642629138,-9.317207243086371e-05,-8.143897176724124e-05,-0.0007526933857395394,-3553.5912551643314
2.61,-0.4971385043056337,-0.0015260193127795297,-9.367968169480456e-05,-8.572953364567087e-05,-7.13445851648299e-05,-0.0006233056309604305,-2777.2647264896777
2.62,-0.49487009558948963,-0.0012325241824959077,-7.59337592383416e-05,-7.741727057935107e-05,-6.084516129399996e-05,-0.00046141789449381424,-1805.9383076899796
2.63,-0.5049800089713864,-0.0008880163149650149,-5.4659079150026715e-05,-6.795873296040972e-05,-5.024755687461614e-05,-0.00026570098661882565,-631.636860440048
2.64,-0.0991368983011227,-0.0005027928993782482,-3.0296094855958333e-05,-5.709266172210343e-05,-3.982638143304683e-05,-4.4818402538257186e-05,692.8858993273336
2.65,0.3118305848459386,-0.00010766488705978316,-4.6041442044457235e-06,-4.462650387656182e-05,-2.9791811944642525e-05,0.0001768159690325571,2016.6910637347512
2.66,0.5804076977021879,0.0002596124374553609,2.0145305912904117e-05,-3.0499445588071324e-05,-2.0258463268085743e-05,0.0003698178080510715,3162.0720360041573
2.67,0.29880272932316576,0.0005821753802647535,4.2885719454532435e-05,-1.4816902858051834e-05,-1.1231647932572529e-05,0.0005215615730746844,4056.293127426193
2.68,-0.32950433975019117,0.0008829727828144249,6.49084586865137e-05,2.176671571438609e-06,-2.623623549922595e-06,0.000650911358665518,4812.957389934567
2.69,-0.5855642989367013,0.0012067276563924717,8.875288102447841e-05,2.0174903882083422e-05,5.706952628896507e-06,0.0007940426012648217,5642.276552016937
2.7,-0.5024314579766366,0.001579697144293261,0.00011577254106857733,3.88805122899285e-05,1.3916891784423849e-05,0.0009728453417787142,6663.916837652949
2.71,-0.08656867444608009,0.0019935429185489696,0.00014520156739034973,5.8028245023589384e-05,2.215959768349895e-05,0.0011821410421981925,7837.103550168548
2.72,0.4586350553761981,0.002411613486662733,0.00017461209814934587,7.736164857706576e-05,3.058472952303717e-05,0.0013944029721647173,9000.482321413641
2.73,0.7500152538839154,0.002788880848553508,0.00020119832978009164,9.659177468367e-05,3.9344609436015e-05,0.001575195878514312,9970.239994519281
2.74,0.7432967974677946,0.0030972701417553835,0.00022328983155808893,0.0001153746661067341,4.8592412458641993e-05,0.0017031452653109094,10645.170085822207
2.75,0.6926555025555816,0.0033310425315401606,0.00024055558849832352,0.0001333242766928061,5.8466035084712403e-05,0.0017745972905471293,11018.263527164741
2.7600000000000002,0.08055999444026764,0.003508066138348767,0.0002539787997251145,0.00015005595920879804,6.90609313393103e-05,0.0018049216533651648,11175.740929600523
2.77,-0.4197845275175164,0.0036724394304823273,0.0002659927332600362,0.0001652562569987055,8.039571549138121e-05,0.001830518489781885,11308.15363360974
2.7800000000000002,-0.23625464382964476,0.0038594372708219827,0.0002784628533664156,0.00017874691823373482,9.238521462660466e-05,0.0018808953204056645,11567.200388261008
2.79,0.4415389389756193,0.004054877296484095,0.0002904457713519948,0.0001904865555969501,0.00010484371866712803,0.0019460835322662325,11899.325426475032
2.8000000000000003,0.47031178221012004,0.0042189753145955135,0.00029973728571012115,0.00020051403148313164,0.00011751540698576043,0.001995015107551066,12146.769462700819
2.81,-0.48463126717673005,0.004356625232840369,0.000306901719145509,0.0002089168782283388,0.00013009771005319015,0.002031326526103032,12329.362066932184
