time_s,iso1_disp_m,iso1_force_N,iso1_z_m,iso2_disp_m,iso2_force_N,iso2_z_m,iso3_disp_m,iso3_force_N,iso3_z_m
3.598828077316284,-0.0011934911599382758,-2363.055271388603,-0.0011808979765235662,-0.001369819394312799,-2630.1838040695675,-0.0013122115077043618,-0.0011934911599382758,-2363.055271388603,-0.0011808979765235662
3.608828067779541,-0.000722294847946614,-1420.6626474052798,-0.0007097016645319044,-0.0008769782725721598,-1644.5015605882888,-0.0008193703859637226,-0.000722294847946614,-1420.6626474052798,-0.0007097016645319044
3.618828058242798,-0.00025714142248034477,-490.3557964727413,-0.00024454823906563516,-0.00038879740168340504,-668.1398188107795,-0.0003311895150749679,-0.00025714142248034477,-490.3557964727413,-0.00024454823906563516
3.6288280487060547,0.00017140337149612606,365.63806410111437,0.00018341985629026408,6.292232865234837e-05,234.8030620905326,0.00012026885748699881,0.00017140337149612606,365.63806410111437,0.00018341985629026408
3.6388280391693115,0.0005654183914884925,1143.8611671163958,0.000572273330509235,0.0004799918388016522,1059.9505418360577,0.0005326059778715224,0.0005654183914884925,1143.8611671163958,0.000572273330509235
3.6488280296325684,0.0009495493141002953,1886.1761928249487,0.0009427480323236417,0.0008875631028786302,1848.52137075014,0.0009261921370854089,0.0009495493141002953,1886.1761928249487,0.0009427480323236417
3.658828020095825,0.0013423874042928219,2620.720631925658,0.0013086746797349347,0.0013045956147834659,2627.8291069860716,0.0013144050239514342,0.0013423874042928219,2620.720631925658,0.0013086746797349347
3.668828010559082,0.0017375543247908354,3328.2694277677333,0.0016602705238361315,0.001724380999803543,3376.663818783021,0.0016864345888435088,0.0017375543247908354,3328.2694277677333,0.0016602705238361315
3.678828239440918,0.00210108095780015,3948.372248573663,0.001967507448838762,0.002111845649778843,4032.4799711819064,0.0020112081085284328,0.00210108095780015,3948.372248573663,0.001967507448838762
3.688828229904175,0.0023960431572049856,4429.29413780883,0.00220509990636228,0.0024289055727422237,4543.164352657473,0.0022633019975701316,0.0023960431572049856,4429.29413780883,0.00220509990636228
3.6988282203674316,0.002607987727969885,4762.749604025332,0.0023694478059096543,0.002660619793459773,4901.7618031863285,0.002439842012547553,0.002607987727969885,4762.749604025332,0.0023694478059096543
3.7088282108306885,0.002735138637945056,4958.3017148675335,0.002465677816354225,0.0028050532564520836,5119.43004842428,0.0025468024856731956,0.002735138637945056,4958.3017148675335,0.002465677816354225
3.7188282012939453,0.0027636708691716194,5001.952330928029,0.0024871501284267723,0.0028477876912802458,5183.310727340616,0.002578174714848732,0.0027636708691716194,5001.952330928029,0.0024871501284267723
3.728828191757202,0.0026779707986861467,4830.552189957084,0.0024014500579412996,0.002771980594843626,5031.696534467376,0.0025023676184121125,0.0026779707986861467,4830.552189957084,0.0024014500579412996
3.738828182220459,0.0025007231160998344,4476.056824784459,0.0022242023753549873,0.0026008300483226776,4689.3954414254795,0.002331217071891164,0.0025007231160998344,4476.056824784459,0.0022242023753549873
3.748828172683716,0.002296620048582554,4067.8506897498983,0.0020200993078377067,0.002401371719315648,4290.47878341142,0.0021317587428841345,0.002296620048582554,4067.8506897498983,0.0020200993078377067
3.7588281631469727,0.0021279652137309313,3730.541020046653,0.0018514444729860842,0.002237748820334673,3963.23298544947,0.0019681358439031594,0.0021279652137309313,3730.541020046653,0.0018514444729860842
3.7688281536102295,0.0020247038919478655,3524.0183764805215,0.0017481831512030184,0.00214098091237247,3769.697169525064,0.0018713679359409563,0.0020247038919478655,3524.0183764805215,0.0017481831512030184
3.7788281440734863,0.0019833717960864305,3441.3541847576516,0.0017068510553415834,0.0021077864803373814,3703.308305454887,0.0018381735039058678,0.0019833717960864305,3441.3541847576516,0.0017068510553415834
3.788828134536743,0.001965190516784787,3404.991626154365,0.00168866977603994,0.002098643686622381,3685.0227180248867,0.0018290307101908676,0.001965190516784787,3404.991626154365,0.00168866977603994
3.798828125,0.001912359963171184,3299.3305189271587,0.001635839222426337,0.002054008888080716,3595.7531209415565,0.0017843959116492026,0.001912359963171184,3299.3305189271587,0.001635839222426337
3.808828115463257,0.0017877790378406644,3050.1686682661193,0.0015112582970958173,0.0019356986740604043,3359.132692900933,0.0016660856976288907,0.0017877790378406644,3050.1686682661193,0.0015112582970958173
3.8188281059265137,0.0016082593938335776,2691.129380251946,0.0013317386530887305,0.0017612127121537924,3010.160769087709,0.0014915997357222788,0.0016082593938335776,2691.129380251946,0.0013317386530887305
3.8288280963897705,0.0014416854828596115,2357.9815583040136,0.0011651647421147644,0.0016003026394173503,2688.340623614825,0.0013306896629858367,0.0014416854828596115,2357.9815583040136,0.0011651647421147644
3.8388280868530273,0.0013594178017228842,2193.446196030559,0.001082897060978037,0.0015263808891177177,2540.4971230155597,0.0012567679126862042,0.0013594178017228842,2193.446196030559,0.001082897060978037
3.848828077316284,0.0014003500109538436,2271.3960304877073,0.0011217689628380647,0.0015795825747773051,2640.0004780972354,0.001306338010852371,0.0014003500109538436,2271.3960304877073,0.0011217689628380647
3.858828067779541,0.0015761976828798652,2600.98988554195,0.0012859842722389282,0.001772250048816204,2993.1718957195967,0.0014820773109673559,0.0015761976828798652,2600.98988554195,0.0012859842722389282
