time_s,u_iso_1_m,f_iso_1_N,z_iso_1_m,u_iso_2_m,f_iso_2_N,z_iso_2_m,u_iso_3_m,f_iso_3_N,z_iso_3_m
1.57,-3.60835129399375e-05,-78.3743310821666,-3.93505156779857e-05,-3.76607561948482e-05,-82.8786145923401,-4.16381784067659e-05,-3.60835129399375e-05,-78.3743310821667,-3.93505156779858e-05
1.58,-5.18530918296707e-05,-109.90984783884,-5.51181782399333e-05,-5.50207247533329e-05,-117.593959690205,-5.89957301130905e-05,-5.18530918296707e-05,-109.90984783884,-5.51181782399333e-05
1.59,-6.62200751308982e-05,-138.638543008921,-6.9482387103069e-05,-7.09406801426728e-05,-149.427080629216,-7.49121119026046e-05,-6.62200751308982e-05,-138.638543008921,-6.9482387103069e-05
1.6,-7.2709090028944e-05,-151.613726538795,-7.59699039662634e-05,-7.86856434644648e-05,-164.912985932889,-8.26549587297068e-05,-7.2709090028944e-05,-151.613726538795,-7.59699039662634e-05
1.61,-7.35046966851977e-05,-153.20458352969,-7.67653230848266e-05,-8.0448271356404e-05,-168.437287087105,-8.44170841849812e-05,-7.35046966851976e-05,-153.20458352969,-7.67653230848265e-05
1.62,-7.84971375462743e-05,-163.186929128623,-8.17564291442081e-05,-8.63808328811287e-05,-180.298729778023,-9.03477086789001e-05,-7.84971375462743e-05,-163.186929128623,-8.17564291442081e-05
1.63,-9.60088869076189e-05,-198.197314827846,-9.9261276914255e-05,-0.000105048846519576,-217.617898541573,-0.000109006849415587,-9.60088869076189e-05,-198.197314827846,-9.9261276914255e-05
1.64,-0.000129678467741163,-265.491275557555,-0.000132907067780757,-0.000140225119845573,-287.914891096083,-0.000144153883742908,-0.000129678467741163,-265.491275557555,-0.000132907067780757
1.65,-0.000177380573633732,-360.777310732655,-0.000180546975457517,-0.000189772437655823,-386.868349357978,-0.000193626897680208,-0.000177380573633732,-360.777310732655,-0.000180546975457517
1.66,-0.000232019524708313,-469.825760605954,-0.000235065162176381,-0.000246448047883022,-499.950014680206,-0.000250160636785213,-0.000232019524708313,-469.825760605954,-0.000235065162176381
1.67,-0.000284679313089808,-574.814418409111,-0.000287550782684279,-0.000301133421401223,-608.935046301787,-0.00030464300219035,-0.000284679313089808,-574.814418409111,-0.000287550782684279
1.68,-0.000329924455211074,-664.924321739629,-0.000332595724325538,-0.000348285556763583,-702.796403572429,-0.000351562025208458,-0.000329924455211074,-664.924321739629,-0.000332595724325538
1.69,-0.000371243774806309,-747.124454286538,-0.000373684250950477,-0.000391548159636353,-788.809760323037,-0.00039455523387337,-0.000371243774806309,-747.124454286537,-0.000373684250950477
1.7,-0.000414944475007984,-833.948101262846,-0.000417080870401078,-0.000437461494827031,-879.960533734327,-0.000440112833816644,-0.000414944475007984,-833.948101262845,-0.000417080870401077
1.71,-0.000458978615115161,-921.305958451949,-0.000460741103652859,-0.00048393969343594,-972.082084915737,-0.000486151639774812,-0.00045897861511516,-921.305958451948,-0.000460741103652859
1.72,-0.000496253363303578,-995.153885811069,-0.000497646604989848,-0.000523674655187952,-1050.71823987254,-0.000525447775975656,-0.000496253363303578,-995.153885811069,-0.000497646604989848
1.73,-0.000524834231947214,-1051.7148451558,-0.000525911274716357,-0.00055465270439607,-1111.94641777455,-0.000556042709123656,-0.000524834231947214,-1051.7148451558,-0.000525911274716356
1.74,-0.000546073122684242,-1093.70984033814,-0.000546896067405113,-0.000578227787121517,-1158.49530463772,-0.000579301329434512,-0.000546073122684242,-1093.70984033814,-0.000546896067405112
1.75,-0.000560685506939833,-1122.58469406295,-0.000561324285983667,-0.000595081881755862,-1191.7486220486,-0.000595916017827902,-0.000560685506939832,-1122.58469406295,-0.000561324285983667
1.76,-0.000571763381571534,-1144.46473345603,-0.000572257050157304,-0.000608340118098749,-1217.89141296476,-0.000608977579555203,-0.000571763381571534,-1144.46473345603,-0.000572257050157303
1.77,-0.000581177477603004,-1163.05095801314,-0.000581543794869917,-0.000619869091902962,-1240.6121908943,-0.000620329095633687,-0.000581177477603004,-1163.05095801314,-0.000581543794869917
1.78,-0.000591333932388161,-1183.09375146964,-0.000591558083279382,-0.000632095709325243,-1264.69384871133,-0.00063236014619937,-0.000591333932388161,-1183.09375146964,-0.000591558083279383
1.79,-0.000612713285908054,-1225.24266133401,-0.000612616490917477,-0.000655796528556894,-1311.32115801006,-0.000655653423765457,-0.000612713285908054,-1225.24266133401,-0.000612616490917477
1.8,-0.000651099074974229,-1300.78033320559,-0.000650352855635876,-0.000696939967751944,-1392.09331689934,-0.000695999642170601,-0.000651099074974229,-1300.78033320559,-0.000650352855635877
1.81,-0.000699226968017393,-1395.25639094303,-0.000697544049548046,-0.000748066534404707,-1492.18410981028,-0.000745988134931478,-0.000699226968017393,-1395.25639094303,-0.000697544049548046
1.82,-0.000746501670593363,-1487.81822432341,-0.000743772661717933,-0.000798289503550866,-1590.21799741566,-0.000794941603716094,-0.000746501670593363,-1487.81822432341,-0.000743772661717933
1.83,-0.000781503752974283,-1556.2125381208,-0.000777927454117563,-0.000835860250644381,-1663.3854326656,-0.000831473372421663,-0.000781503752974283,-1556.2125381208,-0.000777927454117563
1.84,-0.000796562731483873,-1585.6115000489,-0.000792608014158166,-0.000852869603763329,-1696.47455967902,-0.000847993473317205,-0.000796562731483873,-1585.6115000489,-0.000792608014158166
1.85,-0.000797654462745064,-1587.74269747966,-0.000793672237476395,-0.000855458570267987,-1701.51016272224,-0.00085050752931339,-0.000797654462745064,-1587.74269747966,-0.000793672237476395
1.86,-0.000797027496408923,-1586.48876480738,-0.000793045271140255,-0.000856231816969809,-1703.01407134163,-0.000851258362970867,-0.000797027496408923,-1586.48876480738,-0.000793045271140255
1.87,-0.000799866279766674,-1592.02969495024,-0.000795812140512404,-0.000860520387682674,-1711.35271386318,-0.000855421407944693,-0.000799866279766674,-1592.02969495024,-0.000795812140512405
1.88,-0.000805714057352023,-1603.43973972007,-0.000801509649465722,-0.000867846316394252,-1725.59035802742,-0.00086252932967789,-0.000805714057352023,-1603.43973972007,-0.000801509649465722
1.89,-0.000814463451280295,-1620.50221965336,-0.000810029407644913,-0.00087809536450901,-1745.49553656939,-0.000872466315851835,-0.000814463451280295,-1620.50221965336,-0.000810029407644913
1.9,-0.000828910512409167,-1648.65069024916,-0.000824084020530652,-0.000894157779484602,-1776.65770868137,-0.000888022068806793,-0.000828910512409167,-1648.65069024916,-0.000824084020530652
1.91,-0.000850640510581731,-1690.93094966993,-0.000845193104532505,-0.000917686385380484,-1822.23162655713,-0.000910769993694253,-0.000850640510581731,-1690.93094966993,-0.000845193104532505
1.92,-0.000874154110682725,-1736.61176182152,-0.000867998079343813,-0.000943030799430976,-1871.23572362035,-0.000935227707198556,-0.000874154110682725,-1736.61176182152,-0.000867998079343812
1.93,-0.000897692310657395,-1782.26865751501,-0.000890789171815407,-0.000968393436172631,-1920.18583016453,-0.000959656045551192,-0.000897692310657394,-1782.26865751501,-0.000890789171815407
1.94,-0.000927517882010828,-1840.00287222852,-0.000919605833698649,-0.00100025126525872,-1981.52720811563,-0.000990264253468292,-0.000927517882010828,-1840.00287222852,-0.00091960583369865
1.95,-0.000960563647556222,-1903.8208460094,-0.00095145499013357,-0.00103546019790706,-2049.13923062058,-0.00102399642675256,-0.000960563647556222,-1903.8208460094,-0.00095145499013357
1.96,-0.000987893725068816,-1956.49535782704,-0.000977739992273766,-0.00106480917574446,-2105.36844213528,-0.00105204606555833,-0.000987893725068816,-1956.49535782704,-0.000977739992273766
1.97,-0.00100875965049417,-1996.64844738007,-0.000997774990700343,-0.0010875121795676,-2148.78531338289,-0.00107370215548744,-0.00100875965049417,-1996.64844738007,-0.000997774990700343
1.98,-0.00102561325627472,-2029.03883683444,-0.00101393553221419,-0.0011060723688255,-2184.22554819277,-0.00109137805858433,-0.00102561325627472,-2029.03883683444,-0.00101393553221419
1.99,-0.00103967955583708,-2056.04299389004,-0.00102740791489807,-0.00112172077212365,-2214.0669011302,-0.00110626043364097,-0.00103967955583708,-2056.04299389004,-0.00102740791489807
2,-0.00105208322472913,-2079.83214994057,-0.00103927569866719,-0.00113558149375101,-2240.46829397233,-0.00111942639189328,-0.00105208322472913,-2079.83214994057,-0.00103927569866719
2.01,-0.00105945063243153,-2093.95396925566,-0.00104632047684869,-0.00114413570828255,-2256.75018682482,-0.00112754558736661,-0.00105945063243153,-2093.95396925566,-0.00104632047684869
2.02,-0.00105102104240453,-2077.09478920167,-0.00103789088682169,-0.00113622979280609,-2240.93835587192,-0.00111963967189016,-0.00105102104240453,-2077.09478920167,-0.00103789088682169
2.03,-0.00102416662229061,-2023.38594897383,-0.00101103646670778,-0.00110908651473945,-2186.65179973862,-0.00109249639382352,-0.00102416662229061,-2023.38594897383,-0.00101103646670778
2.04,-0.000993793042553564,-1962.63878949973,-0.000980662886970725,-0.00107801724196554,-2124.51325419081,-0.00106142712104961,-0.000993793042553564,-1962.63878949973,-0.000980662886970725
2.05,-0.000975702114729078,-1926.45693385076,-0.000962571959146239,-0.00105928291099973,-2087.04459225919,-0.0010426927900838,-0.000975702114729078,-1926.45693385076,-0.000962571959146239
2.06,-0.00097403177058886,-1923.11624557033,-0.000960901615006022,-0.00105715913688794,-2082.7970440356,-0.001040569015972,-0.00097403177058886,-1923.11624557033,-0.000960901615006022
2.07,-0.000980488634594439,-1935.57099421797,-0.00096711691092554,-0.00106313461382151,-2094.25085145351,-0.00104628283687966,-0.00098048863459444,-1935.57099421797,-0.00096711691092554
2.08,-0.000981369193371608,-1937.26940841812,-0.000967964467937345,-0.00106312830744258,-2094.23823869564,-0.00104627653050073,-0.000981369193371608,-1937.26940841812,-0.000967964467937346
2.09,-0.00097152090884843,-1917.57283937176,-0.000958116183414168,-0.00105187747135805,-2071.73656652659,-0.0010350256944162,-0.00097152090884843,-1917.57283937176,-0.000958116183414168
2.1,-0.000955705077727777,-1885.94117713046,-0.000942300352293515,-0.00103433477539252,-2036.65117459552,-0.00101748299845067,-0.000955705077727777,-1885.94117713046,-0.000942300352293515
2.11,-0.000939461525500743,-1853.45407267639,-0.000926056800066481,-0.00101624914201186,-2000.47990783421,-0.000999397365070013,-0.000939461525500743,-1853.45407267639,-0.000926056800066481
2.12,-0.000924349462966998,-1823.2299476089,-0.000910944737532736,-0.000999267779900652,-1966.51718361179,-0.000982416002958804,-0.000924349462966998,-1823.2299476089,-0.000910944737532736
2.13,-0.000910997970913088,-1796.52696350108,-0.000897593245478826,-0.000984078142931707,-1936.1379096739,-0.000967226365989859,-0.000910997970913088,-1796.52696350108,-0.000897593245478826
2.14,-0.000905230512747764,-1784.99204717043,-0.000891825787313501,-0.000976726563074661,-1921.43474995981,-0.000959874786132813,-0.000905230512747763,-1784.99204717043,-0.000891825787313501
2.15,-0.000916027066887389,-1805.91716159755,-0.00090227076574148,-0.000986523130630749,-1940.32835443138,-0.000969303179667528,-0.000916027066887389,-1805.91716159755,-0.00090227076574148
2.16,-0.000949564031083007,-1870.76459231136,-0.000934635889054239,-0.00101991091035652,-2004.55957750181,-0.00100135183498219,-0.000949564031083007,-1870.76459231135,-0.000934635889054239
2.17,-0.00100559753572431,-1978.67061205391,-0.000988479399200777,-0.00107673147354475,-2113.3884282848,-0.00105563962154228,-0.00100559753572431,-1978.67061205391,-0.000988479399200777
2.18,-0.00107863708125589,-2118.53320464297,-0.0010582471034302,-0.00115141345559116,-2255.54936006785,-0.00112653053395196,-0.0010786370812559,-2118.53320464297,-0.0010582471034302
2.19,-0.00116022260512609,-2273.70782844965,-0.00113562398312476,-0.00123530923039314,-2414.07424389394,-0.00120554911623928,-0.00116022260512609,-2273.70782844965,-0.00113562398312476
2.2,-0.00123629295063443,-2417.42234890715,-0.001207259502023,-0.0013139617982929,-2561.60014772517,-0.0012790547199452,-0.00123629295063443,-2417.42234890715,-0.001207259502023
2.21,-0.00129930253852269,-2535.76359539394,-0.00126622807449562,-0.00137958711590108,-2683.89562838592,-0.00133996679831359,-0.00129930253852269,-2535.76359539394,-0.00126622807449562
2.22,-0.00135940909922303,-2647.99153069474,-0.0013221319056697,-0.00144262417108316,-2800.60553936927,-0.00139807532750577,-0.00135940909922303,-2647.99153069474,-0.0013221319056697
2.23,-0.00142773115389144,-2774.67228051693,-0.00138521008690936,-0.00151449248314096,-2932.63895178716,-0.00146378405445951,-0.00142773115389144,-2774.67228051693,-0.00138521008690936
2.24,-0.00150744093717505,-2921.21160158091,-0.00145814079361232,-0.00159841868403598,-3085.36924721634,-0.00153975125200671,-0.00150744093717505,-2921.21160158091,-0.00145814079361232
2.25,-0.00159791661697725,-3085.85477637479,-0.00154003321825109,-0.00169372264315743,-3256.85111420181,-0.00162498886836109,-0.00159791661697725,-3085.85477637479,-0.00154003321825109
2.26,-0.00169044715028854,-3252.39599291557,-0.00162281646204564,-0.00179138355766168,-3430.4388563239,-0.00171121078976723,-0.00169044715028854,-3252.39599291557,-0.00162281646204564
2.27,-0.00177596766095425,-3404.68711557437,-0.00169846860498892,-0.00188200830752105,-3589.6148055349,-0.00179021788146463,-0.00177596766095424,-3404.68711557436,-0.00169846860498892
2.28,-0.00185405197183078,-3542.33093257513,-0.00176680301862739,-0.00196510689700501,-3733.9207200024,-0.00186179475279047,-0.00185405197183078,-3542.33093257513,-0.00176680301862739
2.29,-0.00192251530660183,-3661.90610627699,-0.00182613398716674,-0.00203837450300278,-3859.83866691453,-0.00192421116663908,-0.00192251530660183,-3661.90610627699,-0.00182613398716674
2.3,-0.00197401613195684,-3751.21440812315,-0.00187042778680393,-0.0020941826411591,-3954.97195388162,-0.00197134404724511,-0.00197401613195684,-3751.21440812315,-0.00187042778680393
2.31,-0.00200627497721451,-3806.89983045342,-0.00189803806985893,-0.00213011607350037,-4015.89845135372,-0.00200151939158089,-0.00200627497721451,-3806.89983045342,-0.00189803806985893
2.32,-0.00203092170911768,-3849.2949103921,-0.0019190540734107,-0.0021581139502493,-4063.16938067382,-0.00202492525560468,-0.00203092170911768,-3849.2949103921,-0.0019190540734107
2.33,-0.00206432731490625,-3906.47803895061,-0.0019473922670842,-0.0021950417873485,-4125.16601476592,-0.00205561149264793,-0.00206432731490625,-3906.47803895061,-0.0019473922670842
2.34,-0.00211026029758046,-3984.5741034842,-0.00198607793354008,-0.00224481267224277,-4208.08005562506,-0.00209663094126357,-0.00211026029758046,-3984.5741034842,-0.00198607793354008
2.35,-0.00216469263733187,-4076.36559297311,-0.00203152438381048,-0.00230333028475643,-4304.66469507671,-0.00214438508768477,-0.00216469263733187,-4076.3655929731,-0.00203152438381048
2.36,-0.00222303291394681,-4173.86771810914,-0.00207977075090235,-0.00236593419951381,-4406.95042731166,-0.00219492474071594,-0.00222303291394681,-4173.86771810914,-0.00207977075090235
2.37,-0.0022734880009764,-4257.52509807875,-0.00212114541999006,-0.00242053395050204,-4495.35538103051,-0.00223857999262121,-0.0022734880009764,-4257.52509807875,-0.00212114541999006
2.38,-0.00230072224375832,-4302.48479413751,-0.00214337503671667,-0.00245135497738729,-4545.00069675454,-0.00226308694685042,-0.00230072224375832,-4302.48479413751,-0.00214337503671667
2.39,-0.00230066180041524,-4302.36390745135,-0.00214331459337359,-0.00245419170336982,-4549.56778413643,-0.00226534137568392,-0.00230066180041524,-4302.36390745135,-0.00214331459337359
2.4,-0.00227873017953086,-4258.50066568259,-0.00212138297248921,-0.00243454847946497,-4510.28133632673,-0.00224569815177907,-0.00227873017953086,-4258.50066568259,-0.00212138297248921
2.41,-0.00223666747469777,-4174.3752560164,-0.00207932026765612,-0.00239414606991221,-4429.47651722122,-0.00220529574222631,-0.00223666747469777,-4174.3752560164,-0.00207932026765612
2.42,-0.00217119111383319,-4043.42253428725,-0.00201384390679154,-0.00232954842786463,-4300.28123312605,-0.00214069810017873,-0.00217119111383319,-4043.42253428725,-0.00201384390679154
2.43,-0.00207911325823666,-3859.26682309419,-0.00192176605119501,-0.00223734107343377,-4115.86652426434,-0.00204849074574787,-0.00207911325823666,-3859.26682309419,-0.00192176605119501
2.44,-0.00196289376006943,-3626.82782675973,-0.00180554655302778,-0.00211990129910157,-3880.98697559993,-0.00193105097141567,-0.00196289376006943,-3626.82782675973,-0.00180554655302778
